# NROWS=4000 NCOLS=4 PARSER=%d,%d,%d,%d
1.000000000000000000e+00,2.902902902902902791e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.912912912912912940e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.922922922922922655e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.932932932932932803e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.942942942942942952e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.952952952952953101e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.962962962962962816e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.972972972972972965e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.982982982982983113e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,2.992992992992992828e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.003003003003002977e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.013013013013013126e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.023023023023022841e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.033033033033032989e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.043043043043043138e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.053053053053052853e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.063063063063063002e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.073073073073073151e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.083083083083082866e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.093093093093093014e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.103103103103103163e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.113113113113112878e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.123123123123123027e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.133133133133133175e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.143143143143142890e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.153153153153153039e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.163163163163163188e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.173173173173172903e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.183183183183183051e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.193193193193193200e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.203203203203203349e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.213213213213213064e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.223223223223223213e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.233233233233233361e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.243243243243243076e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.253253253253253225e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.263263263263263374e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.273273273273273089e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.283283283283283237e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.293293293293293386e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.303303303303303101e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.313313313313313250e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.323323323323323399e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.333333333333333114e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.343343343343343262e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.353353353353353411e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.363363363363363126e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.373373373373373275e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.383383383383383423e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.393393393393393138e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.403403403403403287e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.413413413413413436e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.423423423423423151e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.433433433433433300e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.443443443443443448e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.453453453453453163e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.463463463463463312e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.473473473473473461e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.483483483483483609e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.493493493493493324e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.503503503503503473e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.513513513513513622e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.523523523523523337e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.533533533533533486e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.543543543543543634e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.553553553553553349e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.563563563563563498e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.573573573573573647e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.583583583583583362e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.593593593593593510e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.603603603603603659e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.613613613613613374e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.623623623623623523e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.633633633633633672e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.643643643643643387e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.653653653653653535e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.663663663663663684e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.673673673673673399e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.683683683683683548e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.693693693693693696e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.703703703703703411e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.713713713713713560e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.723723723723723709e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.733733733733733857e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.743743743743743572e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.753753753753753721e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.763763763763763870e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.773773773773773585e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.783783783783783734e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.793793793793793882e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.803803803803803597e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.813813813813813746e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.823823823823823895e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.833833833833833610e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.843843843843843758e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.853853853853853907e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.863863863863863622e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.873873873873873771e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.883883883883883920e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.893893893893893635e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.903903903903903783e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.913913913913913932e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.923923923923923647e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.933933933933934229e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.943943943943943944e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.953953953953953659e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.963963963963964242e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.973973973973973957e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.983983983983983672e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.993993993993994254e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.004004004004003969e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.014014014014013684e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.024024024024024267e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.034034034034033982e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.044044044044043697e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.054054054054054279e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.064064064064063994e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.074074074074073709e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.084084084084084292e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.094094094094094007e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.104104104104103722e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.114114114114114304e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.124124124124124019e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.134134134134133734e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.144144144144144316e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.154154154154154031e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.164164164164163746e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.174174174174174329e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.184184184184184044e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.194194194194193759e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.204204204204204341e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.214214214214214056e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.224224224224223771e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.234234234234234354e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.244244244244244069e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.254254254254253784e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.264264264264264366e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.274274274274274081e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.284284284284283796e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.294294294294294378e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.304304304304304093e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.314314314314313809e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.324324324324324391e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.334334334334334106e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.344344344344343821e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.354354354354354403e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.364364364364364118e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.374374374374374701e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.384384384384384416e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.394394394394394131e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.404404404404404713e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.414414414414414428e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.424424424424424143e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.434434434434434726e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.444444444444444441e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.454454454454454156e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.464464464464464738e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.474474474474474453e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.484484484484484168e-03,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,4.494494494494494750e-03,0.000000000000000000e+00,1.000000000000000000e+00
